,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
3197834,1674104561368,2023-01-19 05:02:41,20818.3,23.174,20818.2,3.886,20818.1,0.052,20818.0,1.046,20817.9,3.664,20817.8,0.061,20817.7,0.215,20817.6,0.407,20817.5,1.261,20817.4,0.154,20818.4,4.261,20818.5,1.862,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.06,20819.4,1.077,20819.5,0.343
3197835,1674104561618,2023-01-19 05:02:41,20818.3,23.165,20818.2,3.886,20818.1,0.052,20818.0,1.046,20817.9,3.664,20817.8,0.061,20817.7,0.215,20817.6,0.407,20817.5,1.261,20817.4,0.154,20818.4,3.264,20818.5,2.862,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.06,20819.4,1.077,20819.5,0.343
3197836,1674104561868,2023-01-19 05:02:41,20818.3,23.17,20818.2,3.886,20818.1,0.052,20818.0,1.046,20817.9,3.664,20817.8,0.061,20817.7,0.215,20817.6,0.407,20817.5,1.261,20817.4,0.154,20818.4,3.263,20818.5,1.862,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.06,20819.4,1.077,20819.5,0.343
3197837,1674104562119,2023-01-19 05:02:42,20818.3,23.17,20818.2,3.886,20818.1,0.052,20818.0,1.046,20817.9,3.664,20817.8,0.061,20817.7,0.215,20817.6,0.407,20817.5,1.261,20817.4,0.154,20818.4,3.263,20818.5,1.862,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.06,20819.4,1.077,20819.5,0.353
3197838,1674104562371,2023-01-19 05:02:42,20818.3,23.17,20818.2,3.886,20818.1,0.052,20818.0,1.046,20817.9,3.664,20817.8,0.061,20817.7,0.215,20817.6,0.407,20817.5,1.261,20817.4,0.154,20818.4,3.468,20818.5,1.862,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.06,20819.4,1.23,20819.5,0.353
3197839,1674104562621,2023-01-19 05:02:42,20818.3,23.062,20818.2,3.886,20818.1,0.052,20818.0,1.046,20817.9,3.664,20817.8,0.061,20817.7,0.215,20817.6,0.407,20817.5,1.261,20817.4,0.154,20818.4,3.468,20818.5,1.862,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.06,20819.4,1.077,20819.5,0.353
3197840,1674104562872,2023-01-19 05:02:42,20818.3,23.806,20818.2,3.886,20818.1,0.052,20818.0,1.046,20817.9,3.664,20817.8,0.061,20817.7,0.215,20817.6,0.407,20817.5,1.261,20817.4,0.154,20818.4,3.463,20818.5,1.862,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.06,20819.4,1.077,20819.5,0.343
3197841,1674104563122,2023-01-19 05:02:43,20818.3,23.337,20818.2,3.886,20818.1,0.052,20818.0,1.046,20817.9,3.734,20817.8,0.061,20817.7,0.145,20817.6,0.407,20817.5,1.981,20817.4,0.154,20818.4,3.463,20818.5,1.862,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.06,20819.4,1.077,20819.5,0.343
3197842,1674104563372,2023-01-19 05:02:43,20818.3,23.138,20818.2,3.886,20818.1,0.052,20818.0,1.046,20817.9,3.734,20817.8,0.061,20817.7,0.145,20817.6,0.407,20817.5,1.981,20817.4,0.154,20818.4,3.463,20818.5,1.862,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.06,20819.4,1.077,20819.5,0.343
3197843,1674104563622,2023-01-19 05:02:43,20818.3,23.097,20818.2,3.886,20818.1,0.052,20818.0,1.046,20817.9,3.664,20817.8,0.061,20817.7,0.145,20817.6,0.407,20817.5,1.981,20817.4,0.154,20818.4,5.457,20818.5,1.862,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.06,20819.4,1.101,20819.5,0.343
